GSP,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
SIGH,29.138,27.877,25.388,23.864,22.700,22.078,21.495,20.965,20.436,19.992,19.628,19.298,19.152,19.012,18.842,18.707,18.566,18.400,18.203,17.970,17.802,17.551,17.311,17.132,17.013,16.885,16.980,16.866,16.781,16.849,16.882,16.801
SJOW_1,109.791,105.036,95.660,89.918,85.531,83.187,80.989,78.993,77.003,75.330,73.956,72.713,72.165,71.634,70.995,70.486,69.954,69.328,68.587,67.710,67.078,66.130,65.227,64.552,64.103,63.621,63.977,63.551,63.230,63.485,63.610,63.303
SKLGB1,247.179,236.475,215.365,202.438,192.561,187.284,182.337,177.842,173.361,169.595,166.503,163.704,162.469,161.275,159.836,158.689,157.492,156.082,154.414,152.440,151.017,148.882,146.849,145.330,144.319,143.234,144.036,143.076,142.354,142.928,143.209,142.518
SLOY_P,0.791,0.757,0.689,0.648,0.616,0.599,0.584,0.569,0.555,0.543,0.533,0.524,0.520,0.516,0.512,0.508,0.504,0.500,0.494,0.488,0.483,0.477,0.470,0.465,0.462,0.458,0.461,0.458,0.456,0.457,0.458,0.456
SMAN_1,121.779,116.506,106.105,99.736,94.870,92.270,89.833,87.618,85.411,83.555,82.032,80.653,80.045,79.456,78.747,78.182,77.593,76.898,76.076,75.104,74.402,73.351,72.349,71.600,71.102,70.568,70.963,70.490,70.135,70.417,70.556,70.215
SPAV,8.161,7.808,7.111,6.684,6.358,6.184,6.020,5.872,5.724,5.600,5.498,5.405,5.364,5.325,5.277,5.240,5.200,5.154,5.098,5.033,4.986,4.916,4.849,4.799,4.765,4.729,4.756,4.724,4.700,4.719,4.728,4.706
SPEN_1,103.690,99.200,90.344,84.921,80.778,78.564,76.489,74.603,72.724,71.144,69.847,68.673,68.154,67.654,67.050,66.569,66.067,65.475,64.775,63.947,63.350,62.455,61.602,60.965,60.540,60.085,60.422,60.019,59.716,59.957,60.075,59.785
SSHI_3,33.897,32.429,29.534,27.761,26.407,25.683,25.005,24.388,23.774,23.257,22.833,22.449,22.280,22.116,21.919,21.762,21.598,21.404,21.175,20.905,20.710,20.417,20.138,19.930,19.791,19.642,19.752,19.621,19.522,19.600,19.639,19.544
STAH_1,60.884,58.247,53.047,49.863,47.430,46.131,44.912,43.805,42.701,41.773,41.012,40.323,40.018,39.724,39.370,39.087,38.792,38.445,38.034,37.548,37.198,36.672,36.171,35.797,35.548,35.280,35.478,35.242,35.064,35.205,35.274,35.104
STAL_1,177.212,169.538,154.403,145.135,138.054,134.271,130.724,127.501,124.289,121.588,119.372,117.365,116.480,115.624,114.592,113.770,112.912,111.901,110.705,109.290,108.269,106.739,105.281,104.192,103.467,102.689,103.264,102.576,102.059,102.470,102.671,102.176
STAY_1,56.263,53.826,49.021,46.079,43.831,42.630,41.503,40.480,39.460,38.603,37.899,37.262,36.981,36.709,36.382,36.121,35.848,35.527,35.148,34.698,34.374,33.888,33.426,33.080,32.850,32.603,32.785,32.567,32.403,32.533,32.597,32.440
STEN_1,61.271,58.617,53.385,50.180,47.732,46.424,45.197,44.083,42.973,42.039,41.273,40.579,40.273,39.977,39.620,39.336,39.039,38.689,38.276,37.787,37.434,36.905,36.401,36.024,35.774,35.505,35.703,35.466,35.287,35.429,35.498,35.327
STES_1,99.502,95.193,86.695,81.491,77.515,75.391,73.400,71.590,69.786,68.270,67.026,65.899,65.402,64.921,64.342,63.880,63.398,62.831,62.159,61.365,60.792,59.933,59.114,58.502,58.095,57.659,57.982,57.595,57.305,57.536,57.649,57.371
STHA,16.324,15.617,14.223,13.369,12.717,12.368,12.041,11.745,11.449,11.200,10.996,10.811,10.729,10.651,10.555,10.480,10.401,10.308,10.197,10.067,9.973,9.832,9.698,9.597,9.531,9.459,9.512,9.449,9.401,9.439,9.457,9.412
STIR,13.885,13.284,12.098,11.372,10.817,10.521,10.243,9.990,9.739,9.527,9.353,9.196,9.127,9.060,8.979,8.914,8.847,8.768,8.674,8.563,8.483,8.363,8.249,8.164,8.107,8.046,8.091,8.037,7.997,8.029,8.045,8.006
STLE,12.112,11.588,10.553,9.920,9.436,9.177,8.935,8.715,8.495,8.310,8.159,8.022,7.961,7.903,7.832,7.776,7.717,7.648,7.567,7.470,7.400,7.296,7.196,7.121,7.072,7.019,7.058,7.011,6.976,7.004,7.018,6.984
STRI_P,5.156,4.932,4.492,4.222,4.016,3.906,3.803,3.709,3.616,3.537,3.473,3.415,3.389,3.364,3.334,3.310,3.285,3.256,3.221,3.180,3.150,3.105,3.063,3.031,3.010,2.988,3.004,2.984,2.969,2.981,2.987,2.973
SUND_1,231.943,221.899,202.090,189.959,180.691,175.739,171.097,166.879,162.675,159.140,156.239,153.613,152.454,151.334,149.983,148.907,147.784,146.461,144.895,143.043,141.708,139.705,137.797,136.371,135.422,134.405,135.157,134.257,133.579,134.117,134.381,133.733
SWAN_1,247.478,236.761,215.625,202.682,192.793,187.510,182.557,178.056,173.570,169.799,166.704,163.902,162.665,161.470,160.029,158.880,157.682,156.270,154.600,152.624,151.199,149.062,147.026,145.505,144.493,143.407,144.210,143.249,142.526,143.100,143.382,142.690
TARL_P,5.806,5.554,5.058,4.755,4.523,4.399,4.283,4.177,4.072,3.983,3.911,3.845,3.816,3.788,3.754,3.727,3.699,3.666,3.627,3.581,3.547,3.497,3.449,3.413,3.390,3.364,3.383,3.361,3.344,3.357,3.364,3.347
TAUN1,36.996,35.394,32.235,30.300,28.821,28.032,27.291,26.618,25.948,25.384,24.921,24.502,24.317,24.139,23.923,23.752,23.572,23.361,23.112,22.816,22.603,22.284,21.979,21.752,21.601,21.438,21.558,21.415,21.307,21.393,21.435,21.331
TAYN_P,8.349,7.988,7.275,6.838,6.504,6.326,6.159,6.007,5.856,5.729,5.624,5.530,5.488,5.448,5.399,5.360,5.320,5.272,5.216,5.149,5.101,5.029,4.960,4.909,4.875,4.838,4.865,4.833,4.809,4.828,4.837,4.814
TELR,12.299,11.766,10.716,10.073,9.581,9.319,9.072,8.849,8.626,8.438,8.285,8.145,8.084,8.025,7.953,7.896,7.836,7.766,7.683,7.585,7.514,7.408,7.307,7.231,7.181,7.127,7.167,7.119,7.083,7.112,7.126,7.091
TEMP_3,16.560,15.843,14.429,13.563,12.901,12.547,12.216,11.915,11.615,11.362,11.155,10.968,10.885,10.805,10.708,10.632,10.551,10.457,10.345,10.213,10.118,9.975,9.838,9.737,9.669,9.596,9.650,9.586,9.537,9.576,9.594,9.548
THOM_6,94.446,90.356,82.290,77.351,73.577,71.560,69.670,67.953,66.240,64.801,63.620,62.551,62.079,61.623,61.073,60.634,60.177,59.638,59.001,58.247,57.703,56.887,56.110,55.530,55.144,54.729,55.035,54.669,54.393,54.612,54.719,54.455
THSO_P,13.437,12.855,11.708,11.005,10.468,10.181,9.912,9.668,9.424,9.219,9.051,8.899,8.832,8.767,8.689,8.627,8.562,8.485,8.394,8.287,8.210,8.093,7.983,7.900,7.845,7.786,7.830,7.778,7.739,7.770,7.785,7.747
THUR_6,77.847,74.476,67.828,63.756,60.646,58.984,57.426,56.010,54.599,53.413,52.439,51.557,51.168,50.792,50.339,49.978,49.601,49.157,48.632,48.010,47.562,46.889,46.249,45.770,45.452,45.111,45.363,45.061,44.833,45.014,45.103,44.885
TILBB_1,74.111,70.902,64.572,60.696,57.735,56.153,54.669,53.322,51.978,50.849,49.922,49.083,48.712,48.355,47.923,47.579,47.220,46.797,46.297,45.706,45.279,44.639,44.029,43.574,43.270,42.945,43.186,42.898,42.682,42.853,42.938,42.731
TONG,5.531,5.291,4.819,4.529,4.308,4.190,4.080,3.979,3.879,3.795,3.725,3.663,3.635,3.608,3.576,3.551,3.524,3.492,3.455,3.411,3.379,3.331,3.286,3.252,3.229,3.205,3.223,3.201,3.185,3.198,3.204,3.189
TOTT_1,129.470,123.864,112.806,106.035,100.862,98.098,95.506,93.152,90.805,88.832,87.213,85.747,85.100,84.475,83.721,83.120,82.493,81.754,80.881,79.847,79.101,77.983,76.918,76.122,75.593,75.025,75.445,74.942,74.564,74.864,75.012,74.650
TRAW_1,37.252,35.639,32.457,30.509,29.021,28.225,27.480,26.802,26.127,25.559,25.093,24.672,24.485,24.306,24.089,23.916,23.735,23.523,23.272,22.974,22.760,22.438,22.131,21.902,21.750,21.587,21.707,21.563,21.454,21.540,21.583,21.479
TUMB_P,3.594,3.439,3.132,2.944,2.800,2.723,2.651,2.586,2.521,2.466,2.421,2.380,2.362,2.345,2.324,2.307,2.290,2.270,2.245,2.217,2.196,2.165,2.135,2.113,2.099,2.083,2.094,2.080,2.070,2.078,2.082,2.072
TYNE_1,57.041,54.570,49.699,46.716,44.436,43.219,42.077,41.040,40.006,39.137,38.423,37.777,37.492,37.217,36.885,36.620,36.344,36.018,35.633,35.178,34.850,34.357,33.888,33.537,33.304,33.053,33.239,33.017,32.850,32.983,33.048,32.888
TYNE_2,24.843,23.767,21.645,20.346,19.353,18.823,18.326,17.874,17.424,17.045,16.734,16.453,16.329,16.209,16.064,15.949,15.829,15.687,15.519,15.321,15.178,14.963,14.759,14.606,14.505,14.396,14.476,14.380,14.307,14.365,14.393,14.324
UPPB_1,67.766,64.832,59.044,55.500,52.792,51.346,49.989,48.757,47.528,46.496,45.648,44.881,44.542,44.215,43.821,43.506,43.178,42.791,42.334,41.793,41.403,40.817,40.260,39.843,39.566,39.269,39.489,39.226,39.028,39.185,39.262,39.073
UPPB_3,21.306,20.384,18.564,17.450,16.598,16.143,15.717,15.330,14.943,14.619,14.352,14.111,14.004,13.902,13.777,13.679,13.575,13.454,13.310,13.140,13.017,12.833,12.658,12.527,12.440,12.346,12.416,12.333,12.271,12.320,12.344,12.285
USKM_1,105.672,101.096,92.071,86.544,82.322,80.066,77.951,76.029,74.114,72.503,71.182,69.985,69.457,68.947,68.331,67.841,67.329,66.727,66.013,65.170,64.561,63.649,62.779,62.130,61.698,61.234,61.577,61.167,60.858,61.103,61.223,60.928
WABO,12.014,11.493,10.467,9.839,9.359,9.103,8.862,8.644,8.426,8.243,8.093,7.957,7.897,7.838,7.769,7.713,7.655,7.586,7.505,7.409,7.340,7.236,7.137,7.063,7.014,6.962,7.001,6.954,6.919,6.947,6.960,6.927
WALH_1,181.283,173.433,157.950,148.469,141.225,137.355,133.727,130.430,127.144,124.382,122.114,120.062,119.156,118.280,117.225,116.383,115.506,114.472,113.248,111.801,110.757,109.191,107.700,106.586,105.844,105.049,105.637,104.933,104.404,104.824,105.030,104.523
WALP_1,207.783,198.785,181.040,170.172,161.870,157.434,153.275,149.497,145.730,142.564,139.965,137.612,136.574,135.571,134.361,133.396,132.390,131.205,129.803,128.144,126.947,125.153,123.443,122.166,121.317,120.405,121.079,120.272,119.665,120.147,120.384,119.803
WALP_B,44.789,42.850,39.024,36.682,34.892,33.936,33.040,32.225,31.413,30.731,30.170,29.663,29.440,29.223,28.962,28.755,28.538,28.282,27.980,27.622,27.364,26.978,26.609,26.334,26.151,25.954,26.099,25.926,25.795,25.899,25.950,25.824
WARL_1,85.529,81.825,74.521,70.047,66.630,64.804,63.092,61.537,59.986,58.683,57.613,56.645,56.217,55.804,55.306,54.909,54.495,54.007,53.430,52.747,52.255,51.516,50.813,50.287,49.937,49.562,49.839,49.507,49.257,49.456,49.553,49.314
WASF_1,35.382,33.850,30.828,28.978,27.564,26.809,26.100,25.457,24.816,24.276,23.834,23.433,23.256,23.086,22.880,22.715,22.544,22.342,22.103,21.821,21.617,21.312,21.020,20.803,20.658,20.503,20.618,20.480,20.377,20.459,20.499,20.401
WATFS_1,123.851,118.488,107.910,101.433,96.484,93.840,91.361,89.109,86.864,84.977,83.427,82.025,81.406,80.808,80.087,79.512,78.912,78.206,77.370,76.381,75.668,74.598,73.580,72.818,72.312,71.768,72.170,71.689,71.328,71.615,71.756,71.410
WBOL_6,99.839,95.516,86.989,81.767,77.778,75.647,73.648,71.833,70.023,68.502,67.253,66.122,65.623,65.141,64.560,64.097,63.613,63.044,62.370,61.573,60.998,60.136,59.314,58.701,58.292,57.854,58.178,57.790,57.499,57.730,57.844,57.565
WBUR_1,74.484,71.259,64.898,61.002,58.026,56.436,54.945,53.590,52.240,51.105,50.174,49.330,48.958,48.598,48.165,47.819,47.458,47.033,46.531,45.936,45.507,44.864,44.251,43.793,43.489,43.162,43.403,43.114,42.897,43.069,43.154,42.946
WFIE,13.652,13.061,11.895,11.181,10.636,10.344,10.071,9.823,9.575,9.367,9.196,9.042,8.974,8.908,8.828,8.765,8.699,8.621,8.529,8.420,8.341,8.223,8.111,8.027,7.971,7.911,7.955,7.902,7.863,7.894,7.910,7.872
WGEO,5.698,5.452,4.965,4.667,4.439,4.318,4.204,4.100,3.997,3.910,3.838,3.774,3.745,3.718,3.685,3.658,3.631,3.598,3.560,3.514,3.481,3.432,3.385,3.350,3.327,3.302,3.321,3.298,3.282,3.295,3.301,3.286
WHAM_1,189.806,181.587,165.377,85.498,81.326,79.097,77.008,75.110,73.217,71.626,70.321,69.139,68.617,68.113,67.505,67.020,66.515,65.920,65.215,64.381,63.780,62.879,62.020,61.378,60.952,60.493,60.832,60.427,60.122,60.364,60.483,60.191
WHGA_1,117.560,112.469,102.429,96.281,91.583,89.074,86.721,84.583,82.452,80.660,79.190,77.859,77.271,76.704,76.019,75.473,74.904,74.234,73.440,72.502,71.825,70.809,69.842,69.120,68.639,68.123,68.504,68.048,67.705,67.977,68.111,67.782
WHHO,21.828,20.883,19.018,17.877,17.005,16.539,16.102,15.705,15.309,14.976,14.703,14.456,14.347,14.242,14.115,14.013,13.908,13.783,13.636,13.462,13.336,13.147,12.968,12.834,12.744,12.649,12.719,12.635,12.571,12.622,12.646,12.585
WIBA_3,4.172,3.992,3.635,3.417,3.250,3.161,3.078,3.002,2.926,2.863,2.810,2.763,2.742,2.722,2.698,2.679,2.658,2.635,2.606,2.573,2.549,2.513,2.479,2.453,2.436,2.418,2.431,2.415,2.403,2.413,2.417,2.406
WIEN_1,51.127,48.913,44.547,41.873,39.830,38.738,37.715,36.785,35.858,35.079,34.440,33.861,33.605,33.359,33.061,32.824,32.576,32.284,31.939,31.531,31.237,30.795,30.375,30.060,29.851,29.627,29.793,29.594,29.445,29.564,29.622,29.479
WILL_1,208.180,199.165,181.385,170.497,162.179,157.735,153.568,149.782,146.008,142.836,140.232,137.875,136.835,135.830,134.617,133.651,132.643,131.456,130.051,128.388,127.190,125.392,123.679,122.400,121.548,120.635,121.310,120.502,119.894,120.377,120.614,120.032
WIMBN1,40.721,38.958,35.480,33.350,31.723,30.854,30.039,29.298,28.560,27.939,27.430,26.969,26.766,26.569,26.332,26.143,25.946,25.713,25.439,25.113,24.879,24.527,24.192,23.942,23.775,23.597,23.729,23.571,23.452,23.546,23.593,23.479
WIMBS1,179.160,171.401,156.100,146.730,139.571,135.746,132.160,128.903,125.655,122.925,120.684,118.655,117.760,116.895,115.852,115.020,114.153,113.131,111.922,110.491,109.459,107.912,106.438,105.337,104.604,103.818,104.400,103.704,103.181,103.596,103.800,103.299
WIOW_P,8.106,7.755,7.062,6.638,6.315,6.141,5.979,5.832,5.685,5.561,5.460,5.368,5.328,5.289,5.241,5.204,5.165,5.118,5.064,4.999,4.952,4.882,4.816,4.766,4.733,4.697,4.723,4.692,4.668,4.687,4.696,4.674
WISD_1,75.554,72.282,65.830,61.878,58.859,57.246,55.734,54.360,52.990,51.839,50.894,50.039,49.661,49.296,48.856,48.506,48.140,47.709,47.199,46.596,46.161,45.508,44.887,44.422,44.113,43.782,44.027,43.733,43.513,43.688,43.774,43.563
WISD_6,22.454,21.481,19.564,18.389,17.492,17.013,16.563,16.155,15.748,15.406,15.125,14.871,14.759,14.650,14.519,14.415,14.307,14.178,14.027,13.848,13.718,13.524,13.340,13.202,13.110,13.011,13.084,12.997,12.931,12.984,13.009,12.946
WISH,25.157,24.067,21.919,20.603,19.598,19.061,18.557,18.100,17.644,17.260,16.946,16.661,16.535,16.414,16.267,16.150,16.029,15.885,15.715,15.515,15.370,15.152,14.945,14.791,14.688,14.578,14.659,14.562,14.488,14.546,14.575,14.505
WMEL_1,178.664,170.927,155.669,146.324,139.185,135.371,131.795,128.546,125.307,122.585,120.350,118.327,117.435,116.572,115.531,114.702,113.837,112.818,111.612,110.186,109.157,107.614,106.144,105.046,104.315,103.531,104.111,103.417,102.895,103.310,103.513,103.014
WOHI_P,12.977,12.415,11.306,10.628,10.109,9.832,9.573,9.337,9.101,8.904,8.741,8.594,8.529,8.467,8.391,8.331,8.268,8.194,8.107,8.003,7.928,7.816,7.709,7.630,7.577,7.520,7.562,7.511,7.473,7.504,7.518,7.482
WTHU31,25.772,24.656,22.455,21.107,20.077,19.527,19.011,18.542,18.075,17.682,17.360,17.068,16.939,16.815,16.665,16.545,16.421,16.274,16.100,15.894,15.745,15.523,15.311,15.152,15.047,14.934,15.018,14.918,14.842,14.902,14.931,14.859
WWEY_1,148.312,141.889,129.223,121.466,115.540,112.374,109.405,106.708,104.019,101.760,99.905,98.225,97.484,96.768,95.904,95.216,94.498,93.652,92.651,91.467,90.613,89.332,88.112,87.200,86.594,85.943,86.424,85.848,85.415,85.759,85.928,85.513
WYLF_1,19.671,18.819,17.139,16.110,15.324,14.904,14.511,14.153,13.796,13.497,13.251,13.028,12.930,12.835,12.720,12.629,12.534,12.421,12.289,12.132,12.018,11.848,11.687,11.566,11.485,11.399,11.463,11.386,11.329,11.374,11.397,11.342
WYMOM_1,97.299,93.086,84.776,79.687,75.799,73.722,71.775,70.005,68.242,66.759,65.542,64.440,63.954,63.484,62.918,62.466,61.995,61.440,60.783,60.006,59.446,58.606,57.805,57.207,56.809,56.382,56.698,56.320,56.036,56.262,56.373,56.101
ABHA1;ABNE_P,103.919,99.418,90.543,85.109,80.956,78.738,76.657,74.768,72.884,71.300,70.001,68.824,68.304,67.803,67.198,66.715,66.213,65.620,64.918,64.088,63.490,62.593,61.738,61.099,60.675,60.218,60.555,60.152,59.848,60.089,60.207,59.917
