GSP,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
KINO_1,114.394,112.992,113.544,113.457,113.746,114.184,113.923,112.007,110.560,109.519,108.624,108.282,108.967,109.556,110.188,110.790,111.323,112.161,112.976,113.757,114.512,114.965,115.488,116.187,116.860,117.482,118.064,118.556,119.000,119.384,119.721,119.999
KINT_P,21.148,20.889,18.548,18.534,18.580,18.652,18.609,18.297,18.060,17.890,17.744,17.688,17.800,17.896,17.999,18.098,18.184,18.321,18.455,18.582,18.706,18.779,18.865,18.979,19.089,19.191,19.285,19.366,19.438,19.501,19.557,19.602
KIRKB1,77.375,76.427,76.800,76.741,76.936,77.233,77.056,75.761,74.782,74.078,73.472,73.241,73.704,74.103,74.530,74.937,75.298,75.864,76.415,76.944,77.455,77.761,78.115,78.587,79.043,79.464,79.857,80.190,80.490,80.750,80.978,81.166
KITW_1,184.331,182.072,182.962,182.821,183.286,183.992,183.572,180.485,178.153,176.476,175.033,174.481,175.586,176.535,177.553,178.523,179.383,180.732,182.045,183.304,184.521,185.251,186.094,187.219,188.304,189.306,190.245,191.038,191.752,192.372,192.914,193.362
KNAR,57.363,56.660,56.937,56.893,57.038,57.257,57.127,56.166,55.440,54.918,54.469,54.298,54.642,54.937,55.254,55.556,55.823,56.243,56.652,57.043,57.422,57.649,57.912,58.262,58.599,58.911,59.203,59.450,59.672,59.865,60.034,60.173
LACK_6,121.605,120.115,120.702,120.609,120.916,121.382,121.104,119.068,117.529,116.423,115.471,115.107,115.836,116.462,117.134,117.774,118.341,119.231,120.097,120.927,121.730,122.212,122.768,123.510,124.226,124.887,125.506,126.029,126.501,126.910,127.268,127.563
LAIR_P,0.340,0.336,0.338,0.337,0.338,0.339,0.339,0.333,0.329,0.326,0.323,0.322,0.324,0.326,0.328,0.329,0.331,0.333,0.336,0.338,0.340,0.342,0.343,0.345,0.347,0.349,0.351,0.352,0.354,0.355,0.356,0.357
LALE1SG003,104.674,103.392,103.897,103.817,104.081,104.482,104.243,102.490,101.166,100.214,99.394,99.081,99.709,100.247,100.826,101.376,101.864,102.631,103.376,104.091,104.782,105.197,105.676,106.314,106.931,107.500,108.033,108.483,108.889,109.241,109.549,109.803
LAND1,118.016,116.570,117.139,117.049,117.347,117.799,117.530,115.553,114.060,112.986,112.063,111.710,112.417,113.024,113.676,114.297,114.848,115.712,116.552,117.358,118.137,118.605,119.144,119.865,120.560,121.201,121.802,122.310,122.767,123.164,123.511,123.798
LEGA_1,120.459,118.983,119.564,119.472,119.776,120.238,119.963,117.946,116.422,115.326,114.383,114.022,114.745,115.364,116.030,116.664,117.225,118.107,118.965,119.788,120.583,121.060,121.611,122.346,123.056,123.711,124.324,124.842,125.309,125.714,126.068,126.361
LEVE,14.650,14.470,14.541,14.530,14.567,14.623,14.590,14.344,14.159,14.026,13.911,13.867,13.955,14.030,14.111,14.188,14.257,14.364,14.468,14.568,14.665,14.723,14.790,14.879,14.966,15.045,15.120,15.183,15.240,15.289,15.332,15.368
LING,15.197,15.011,15.084,15.073,15.111,15.169,15.135,14.880,14.688,14.550,14.431,14.385,14.476,14.554,14.638,14.718,14.789,14.901,15.009,15.113,15.213,15.273,15.343,15.435,15.525,15.607,15.685,15.750,15.809,15.860,15.905,15.942
LINM,20.397,20.147,20.245,20.230,20.281,20.359,17.672,17.375,17.150,16.989,16.850,16.797,16.903,16.995,17.093,17.186,17.269,17.399,17.525,17.646,17.764,17.834,17.915,18.023,18.127,18.224,18.314,18.391,18.460,18.520,18.572,18.615
LISD_1,138.728,137.029,137.698,137.592,137.942,138.474,138.157,135.834,134.079,132.817,131.731,131.316,132.147,132.861,133.628,134.358,135.005,136.020,137.008,137.955,138.872,139.421,140.055,140.902,141.719,142.473,143.179,143.776,144.314,144.780,145.189,145.525
LITT_C,44.278,43.735,43.949,43.915,44.027,44.196,44.095,43.354,42.794,42.391,42.044,41.912,42.177,42.405,42.650,42.883,43.089,43.413,43.729,44.031,44.323,44.499,44.701,44.972,45.232,45.473,45.698,45.889,46.060,46.209,46.340,46.447
LITT_J,3.677,3.632,3.650,3.647,3.656,3.670,3.662,3.600,3.554,3.520,3.491,3.480,3.502,3.521,3.542,3.561,3.578,3.605,3.631,3.656,3.681,3.695,3.712,3.735,3.756,3.776,3.795,3.811,3.825,3.837,3.848,3.857
LODR_6,105.791,104.495,105.005,78.694,78.893,79.198,79.017,77.688,76.684,75.962,75.341,75.103,75.580,75.988,76.426,76.844,77.213,77.794,78.359,78.901,79.425,79.739,80.102,80.587,81.054,81.485,81.889,82.230,82.537,82.805,83.038,83.231
LOUD_H,23.501,23.213,23.327,23.309,23.368,23.458,23.404,23.011,22.713,22.500,22.316,22.245,22.386,22.507,22.637,22.761,22.870,23.042,23.210,23.370,23.525,23.618,23.726,23.869,24.008,24.135,24.255,24.356,24.447,24.526,24.595,24.652
LOVE_1,233.058,230.202,231.327,231.149,231.737,232.630,232.098,228.196,225.247,223.126,221.302,220.605,222.002,223.201,224.489,225.715,226.802,228.508,230.168,231.759,233.298,234.221,235.287,236.710,238.082,239.349,240.535,241.538,242.441,243.225,243.910,244.476
LUNA_P,9.167,9.054,9.099,9.092,9.115,9.150,9.129,8.976,8.860,8.776,8.704,8.677,8.732,8.779,8.830,8.878,8.921,8.988,9.053,9.116,9.176,9.212,9.254,9.310,9.364,9.414,9.461,9.500,9.536,9.567,9.594,9.616
LYND_P,10.602,10.472,10.523,10.515,10.541,10.582,10.558,10.380,10.246,10.150,10.067,10.035,10.099,10.153,10.212,10.268,10.317,10.395,10.470,10.542,10.612,10.654,10.703,10.768,10.830,10.888,10.942,10.987,11.028,11.064,11.095,11.121
MACC_3,38.556,38.084,38.270,38.241,38.338,38.486,38.398,37.752,37.264,36.913,36.612,36.496,36.727,36.926,37.139,37.342,37.522,37.804,38.078,38.342,38.596,38.749,38.925,39.161,39.388,39.597,39.794,39.959,40.109,40.239,40.352,40.446
MACD_P,5.907,5.834,5.863,5.858,5.873,5.896,5.883,5.784,5.709,5.655,5.609,5.591,5.627,5.657,5.690,5.721,5.748,5.792,5.834,5.874,5.913,5.936,5.963,5.999,6.034,6.066,6.096,6.122,6.145,6.165,6.182,6.196
MAGA_6,19.583,19.343,19.437,19.422,19.472,19.547,19.502,19.174,18.926,18.748,18.595,18.536,18.654,18.754,18.863,18.966,19.057,19.200,19.340,19.473,19.603,19.680,19.770,19.889,20.005,20.111,20.211,20.295,20.371,20.437,20.494,20.542
MANN_1,234.321,231.450,232.581,232.402,232.993,233.891,233.356,229.433,226.468,224.336,222.502,221.801,223.206,224.411,225.706,226.939,228.031,229.747,231.416,233.016,234.563,235.491,236.563,237.993,239.373,240.646,241.839,242.847,243.755,244.543,245.233,245.802
MAYB,4.038,3.989,4.008,4.005,4.015,4.031,4.022,3.954,3.903,3.866,3.834,3.822,3.847,3.867,3.890,3.911,3.930,3.959,3.988,4.016,4.042,4.058,4.077,4.101,4.125,4.147,4.168,4.185,4.201,4.214,4.226,4.236
MELK_1,163.302,161.302,162.090,161.965,162.377,163.003,162.630,159.896,157.830,156.343,155.065,154.577,155.556,156.396,157.298,158.158,158.919,160.114,161.277,162.393,163.471,164.117,164.865,165.861,166.823,167.711,168.542,169.244,169.877,170.426,170.907,171.303
MILC_P,18.738,18.508,18.599,18.584,18.631,18.703,18.661,18.347,18.110,17.939,17.793,17.736,17.849,17.945,18.049,18.147,18.235,18.372,18.505,18.633,18.757,18.831,18.917,19.031,19.142,19.243,19.339,19.419,19.492,19.555,19.610,19.656
MILH_1,60.518,59.777,60.069,60.023,60.175,60.407,60.269,59.256,58.490,57.939,57.466,57.285,57.648,57.959,58.293,58.612,58.894,59.337,59.768,60.181,60.581,60.820,61.097,61.467,61.823,62.152,62.460,62.720,62.955,63.158,63.337,63.483
MITY_1,117.809,116.365,116.934,116.844,117.141,117.593,117.324,115.351,113.861,112.789,111.866,111.514,112.220,112.827,113.477,114.097,114.647,115.509,116.348,117.152,117.930,118.397,118.936,119.655,120.348,120.989,121.589,122.095,122.552,122.948,123.295,123.581
MYBS_P,3.093,3.055,3.070,3.068,3.076,3.088,3.081,3.029,2.990,2.962,2.937,2.928,2.947,2.963,2.980,2.996,3.010,3.033,3.055,3.076,3.097,3.109,3.123,3.142,3.160,3.177,3.193,3.206,3.218,3.228,3.237,3.245
NAIR_P,9.086,8.975,9.019,9.012,9.035,9.070,9.049,8.897,8.782,8.699,8.628,8.601,8.655,8.702,8.752,8.800,8.842,8.909,8.974,9.036,9.096,9.132,9.173,9.229,9.282,9.332,9.378,9.417,9.452,9.483,9.509,9.531
NEAR,31.169,30.787,30.938,30.914,30.992,31.112,31.041,30.519,30.124,29.841,29.597,29.504,29.690,29.851,30.023,30.187,30.332,30.561,30.783,30.995,31.201,31.325,31.467,31.657,31.841,32.010,32.169,32.303,32.424,32.529,32.620,32.696
NECE_1,107.984,106.661,107.182,107.099,107.372,107.785,107.539,105.731,104.365,103.382,102.537,102.214,102.861,103.417,104.013,104.582,105.085,105.876,106.645,107.382,108.095,108.523,109.017,109.676,110.312,110.899,111.448,111.913,112.331,112.694,113.012,113.274
NEEP_3,31.219,30.837,30.988,30.964,31.042,31.162,31.091,30.568,30.173,29.889,29.645,29.551,29.738,29.899,30.072,30.236,30.381,30.610,30.832,31.045,31.252,31.375,31.518,31.709,31.892,32.062,32.221,32.355,32.476,32.581,32.673,32.749
NETS,2.204,2.177,2.188,2.186,2.192,2.200,2.195,2.158,2.130,2.110,2.093,2.086,2.100,2.111,2.123,2.135,2.145,2.161,2.177,2.192,2.206,2.215,2.225,2.239,2.252,2.264,2.275,2.284,2.293,2.300,2.307,2.312
NEWX_6,117.166,115.730,116.295,116.206,116.501,116.950,116.683,114.721,113.239,112.173,111.256,110.905,111.607,112.210,112.858,113.474,114.020,114.878,115.713,116.513,117.286,117.750,118.286,119.001,119.691,120.328,120.925,121.429,121.883,122.277,122.622,122.906
NFLE,159.085,157.136,157.903,157.782,158.183,158.793,158.430,155.766,153.754,152.306,151.061,150.585,151.538,152.357,153.236,154.073,154.815,155.979,157.112,158.199,159.249,159.879,160.607,161.578,162.514,163.379,164.189,164.873,165.490,166.025,166.493,166.879
NHYD_6,50.028,49.415,49.656,49.618,49.744,49.936,49.822,48.984,48.351,47.896,47.504,47.355,47.655,47.912,48.188,48.452,48.685,49.051,49.407,49.749,50.079,50.277,50.506,50.812,51.106,51.378,51.633,51.848,52.042,52.210,52.357,52.479
NINF_1,159.360,157.407,158.176,158.055,158.457,159.067,158.704,156.035,154.019,152.569,151.322,150.845,151.800,152.620,153.501,154.339,155.082,156.249,157.384,158.472,159.524,160.155,160.884,161.857,162.795,163.662,164.473,165.158,165.776,166.312,166.781,167.168
NORL_3,24.233,23.936,24.053,24.034,24.095,24.188,24.133,23.727,23.421,23.200,23.010,22.938,23.083,23.208,23.342,23.469,23.582,23.760,23.932,24.098,24.258,24.354,24.465,24.612,24.755,24.887,25.010,25.114,25.208,25.290,25.361,25.420
NORM_1,207.559,205.016,206.018,205.859,206.383,207.178,206.705,203.229,200.603,198.714,197.090,196.469,197.713,198.781,199.928,201.020,201.988,203.507,204.986,206.403,207.774,208.595,209.545,210.812,212.034,213.162,214.219,215.111,215.916,216.614,217.225,217.729
NORT_1,174.951,172.808,173.652,173.518,173.960,174.630,174.231,171.301,169.088,167.496,166.127,165.603,166.652,167.552,168.519,169.439,170.255,171.536,172.782,173.977,175.132,175.824,176.625,177.693,178.723,179.674,180.564,181.317,181.995,182.583,183.098,183.523
NURS_1,101.174,99.934,100.422,100.345,100.600,100.988,100.757,99.063,97.783,96.862,96.070,95.768,96.374,96.895,97.454,97.986,98.458,99.198,99.919,100.610,101.278,101.679,102.141,102.759,103.355,103.905,104.420,104.855,105.247,105.587,105.885,106.130
OCKH_1,39.343,38.861,39.051,39.021,39.120,39.271,39.181,38.522,38.024,37.666,37.358,37.241,37.476,37.679,37.896,38.103,38.287,38.575,38.855,39.124,39.383,39.539,39.719,39.959,40.191,40.405,40.605,40.774,40.927,41.059,41.175,41.270
OFFE_3,23.518,23.230,23.344,23.326,23.385,23.475,23.421,23.028,22.730,22.516,22.332,22.262,22.403,22.524,22.654,22.777,22.887,23.059,23.227,23.387,23.543,23.636,23.743,23.887,24.025,24.153,24.273,24.374,24.465,24.544,24.613,24.671
OLDB_1,42.600,42.078,42.284,42.251,42.359,42.522,42.425,41.711,41.172,40.785,40.451,40.324,40.579,40.798,41.034,41.258,41.456,41.768,42.072,42.363,42.644,42.813,43.007,43.267,43.518,43.750,43.967,44.150,44.315,44.458,44.584,44.687
ORMO,5.059,4.997,5.021,5.017,5.030,5.050,5.038,4.953,4.889,4.843,4.804,4.789,4.819,4.845,4.873,4.900,4.923,4.960,4.996,5.031,5.064,5.084,5.107,5.138,5.168,5.195,5.221,5.243,5.263,5.280,5.294,5.307
ORRI_P,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
OSBA_1,116.551,115.124,115.686,115.597,115.891,116.337,116.072,114.120,112.645,111.585,110.673,110.324,111.023,111.622,112.266,112.880,113.423,114.276,115.106,115.902,116.672,117.133,117.666,118.378,119.064,119.698,120.291,120.792,121.244,121.636,121.979,122.262
PADIB1,78.041,77.085,77.462,77.402,77.599,77.898,77.720,76.413,75.426,74.716,74.105,73.872,74.339,74.741,75.172,75.583,75.947,76.518,77.074,77.607,78.122,78.431,78.788,79.264,79.724,80.148,80.545,80.881,81.184,81.446,81.676,81.865
PAIS,6.553,6.473,6.505,6.500,6.516,6.541,6.526,6.417,6.334,6.274,6.223,6.203,6.242,6.276,6.312,6.347,6.377,6.425,6.472,6.517,6.560,6.586,6.616,6.656,6.695,6.730,6.764,6.792,6.817,6.839,6.859,6.874
PART,14.583,14.405,14.475,14.464,14.501,14.556,14.523,14.279,14.095,13.962,13.848,13.804,13.891,13.967,14.047,14.124,14.192,14.299,14.402,14.502,14.598,14.656,14.723,14.812,14.898,14.977,15.051,15.114,15.170,15.219,15.262,15.298
PEHG_P,1.016,1.003,1.008,1.007,1.010,1.014,1.011,0.994,0.982,0.972,0.964,0.961,0.967,0.973,0.978,0.984,0.988,0.996,1.003,1.010,1.017,1.021,1.025,1.031,1.037,1.043,1.048,1.053,1.056,1.060,1.063,1.065
PEHS_P,2.596,2.564,2.576,2.574,2.581,2.591,2.585,2.542,2.509,2.485,2.465,2.457,2.473,2.486,2.500,2.514,2.526,2.545,2.564,2.581,2.598,2.609,2.621,2.636,2.652,2.666,2.679,2.690,2.700,2.709,2.717,2.723
PELH_1,94.794,93.633,94.090,94.018,94.257,94.620,94.404,92.816,91.617,90.754,90.013,89.729,90.297,90.785,91.309,91.808,92.249,92.943,93.619,94.266,94.892,95.267,95.701,96.279,96.838,97.353,97.835,98.243,98.611,98.929,99.208,99.438
PEMB_1,50.590,49.970,50.214,50.175,50.303,50.497,50.381,49.534,48.894,48.434,48.038,47.886,48.190,48.450,48.729,48.996,49.232,49.602,49.962,50.308,50.642,50.842,51.073,51.382,51.680,51.955,52.213,52.430,52.626,52.796,52.945,53.068
PENE_1,83.940,82.912,83.317,83.253,83.465,83.786,83.595,82.189,81.127,80.363,79.706,79.455,79.958,80.390,80.854,81.296,81.687,82.302,82.900,83.473,84.027,84.359,84.743,85.256,85.750,86.206,86.634,86.995,87.320,87.602,87.849,88.053
PENN_1,141.860,140.122,140.806,140.698,141.056,141.599,141.276,138.900,137.105,135.814,134.704,134.280,135.130,135.860,136.644,137.390,138.052,139.090,140.101,141.069,142.006,142.568,143.217,144.083,144.918,145.689,146.411,147.021,147.571,148.048,148.466,148.810
PENT_1,46.012,45.448,45.670,45.635,45.751,45.928,45.823,45.052,44.470,44.051,43.691,43.554,43.829,44.066,44.320,44.562,44.777,45.114,45.442,45.756,46.060,46.242,46.452,46.733,47.004,47.254,47.488,47.686,47.865,48.019,48.155,48.266
PENW_1,106.587,105.281,105.795,105.714,105.982,106.391,106.148,104.363,103.014,102.044,101.210,100.891,101.530,102.079,102.668,103.229,103.725,104.506,105.265,105.993,106.697,107.119,107.606,108.257,108.884,109.464,110.006,110.465,110.878,111.236,111.550,111.809
PERI_H,11.293,11.155,11.209,11.200,11.229,11.272,11.246,11.057,10.915,10.812,10.723,10.690,10.757,10.815,10.878,10.937,10.990,11.073,11.153,11.230,11.305,11.349,11.401,11.470,11.536,11.598,11.655,11.704,11.748,11.786,11.819,11.846
PERS_P,14.170,13.996,14.065,14.054,14.090,14.144,14.112,13.874,13.695,13.566,13.455,13.413,13.498,13.571,13.649,13.724,13.790,13.893,13.994,14.091,14.185,14.241,14.306,14.392,14.476,14.553,14.625,14.686,14.741,14.788,14.830,14.864
PITS_3,13.673,13.506,13.572,13.561,13.596,13.648,13.617,13.388,13.215,13.091,12.984,12.943,13.025,13.095,13.170,13.242,13.306,13.406,13.504,13.597,13.687,13.741,13.804,13.887,13.968,14.042,14.112,14.171,14.224,14.270,14.310,14.343
POOB,29.439,29.079,29.221,29.198,29.273,29.385,29.318,28.825,28.453,28.185,27.955,27.866,28.043,28.194,28.357,28.512,28.649,28.865,29.074,29.275,29.470,29.586,29.721,29.901,30.074,30.234,30.384,30.511,30.625,30.724,30.810,30.882
POPP_3,15.397,15.209,15.283,15.271,15.310,15.369,15.334,15.076,14.881,14.741,14.621,14.575,14.667,14.746,14.831,14.912,14.984,15.097,15.206,15.311,15.413,15.474,15.545,15.638,15.729,15.813,15.891,15.957,16.017,16.069,16.114,16.152
PORA_P,4.865,4.805,4.828,4.825,4.837,4.856,4.844,4.763,4.701,4.657,4.619,4.605,4.634,4.659,4.686,4.711,4.734,4.770,4.804,4.837,4.870,4.889,4.911,4.941,4.969,4.996,5.021,5.041,5.060,5.077,5.091,5.103
PORD,10.731,10.600,10.651,10.643,10.670,10.711,10.687,10.507,10.372,10.274,10.190,10.158,10.222,10.277,10.337,10.393,10.443,10.522,10.598,10.671,10.742,10.785,10.834,10.899,10.962,11.021,11.075,11.122,11.163,11.199,11.231,11.257
PYLE_1,36.785,36.334,36.511,36.483,36.576,36.717,36.633,36.017,35.552,35.217,34.929,34.819,35.040,35.229,35.432,35.626,35.797,36.067,36.329,36.580,36.823,36.968,37.137,37.361,37.578,37.778,37.965,38.123,38.266,38.389,38.498,38.587
QUOI_P,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019
RAIN_1,181.308,179.087,179.961,179.823,180.280,180.975,180.562,177.525,175.232,173.582,172.163,171.620,172.707,173.640,174.642,175.596,176.441,177.768,179.060,180.298,181.495,182.213,183.042,184.149,185.217,186.202,187.125,187.905,188.608,189.217,189.751,190.191
RANN_P,0.366,0.361,0.363,0.363,0.364,0.365,0.364,0.358,0.353,0.350,0.347,0.346,0.348,0.350,0.352,0.354,0.356,0.359,0.361,0.364,0.366,0.368,0.369,0.371,0.374,0.376,0.377,0.379,0.380,0.382,0.383,0.384
RASS_1,99.842,98.619,99.100,99.024,99.276,99.658,99.431,97.759,96.496,95.587,94.806,94.507,95.105,95.619,96.171,96.696,97.162,97.893,98.604,99.285,99.945,100.340,100.797,101.406,101.994,102.537,103.045,103.474,103.862,104.197,104.491,104.733
RATS_1,159.232,157.281,158.049,157.928,158.329,158.940,158.576,155.910,153.895,152.446,151.200,150.724,151.678,152.498,153.377,154.215,154.958,156.123,157.257,158.345,159.396,160.027,160.755,161.727,162.665,163.530,164.341,165.026,165.643,166.178,166.647,167.033
RAVE,1.765,1.743,1.752,1.750,1.755,1.762,1.758,1.728,1.706,1.690,1.676,1.671,1.681,1.690,1.700,1.709,1.718,1.730,1.743,1.755,1.767,1.774,1.782,1.793,1.803,1.813,1.822,1.829,1.836,1.842,1.847,1.851
RAYL_1,188.204,185.898,186.806,186.662,187.137,187.858,187.429,184.277,181.896,180.183,178.710,178.147,179.276,180.244,181.284,182.274,183.152,184.529,185.870,187.155,188.398,189.143,190.004,191.153,192.261,193.284,194.242,195.051,195.781,196.414,196.968,197.424
REBR_3,47.647,47.064,47.293,47.257,47.377,47.560,47.451,46.653,46.050,45.617,45.244,45.101,45.387,45.632,45.895,46.146,46.368,46.717,47.056,47.382,47.696,47.885,48.103,48.394,48.674,48.933,49.176,49.381,49.566,49.726,49.866,49.982
REDH,11.933,11.787,11.844,11.835,11.865,11.911,11.884,11.684,11.533,11.424,11.331,11.295,11.367,11.428,11.494,11.557,11.612,11.700,11.785,11.866,11.945,11.992,12.047,12.120,12.190,12.255,12.316,12.367,12.413,12.453,12.488,12.517
REDM_P,12.050,11.903,11.961,11.951,11.982,12.028,12.001,11.799,11.646,11.537,11.442,11.406,11.479,11.541,11.607,11.671,11.727,11.815,11.901,11.983,12.063,12.110,12.165,12.239,12.310,12.375,12.437,12.489,12.535,12.576,12.611,12.641
RICH_J,75.907,74.977,75.343,75.285,75.477,75.767,75.594,74.323,73.363,72.672,72.078,71.851,72.306,72.697,73.116,73.515,73.869,74.425,74.966,75.484,75.985,76.286,76.633,77.096,77.543,77.956,78.342,78.669,78.963,79.218,79.442,79.626
ROCH_1,80.149,79.167,79.554,79.492,79.695,80.002,79.819,78.477,77.463,76.733,76.106,75.866,76.347,76.759,77.202,77.624,77.997,78.584,79.155,79.702,80.232,80.549,80.916,81.405,81.877,82.312,82.720,83.065,83.376,83.645,83.881,84.076
RRIG,4.999,4.938,4.962,4.958,4.971,4.990,4.978,4.895,4.831,4.786,4.747,4.732,4.762,4.788,4.815,4.842,4.865,4.901,4.937,4.971,5.004,5.024,5.047,5.077,5.107,5.134,5.159,5.181,5.200,5.217,5.232,5.244
RUGEB1,96.382,95.202,95.667,95.593,95.836,96.205,95.986,94.372,93.152,92.275,91.521,91.232,91.810,92.306,92.839,93.346,93.795,94.501,95.187,95.845,96.482,96.863,97.304,97.893,98.460,98.984,99.475,99.889,100.263,100.587,100.871,101.105
RYEH_1,154.243,152.354,153.098,152.980,153.369,153.960,153.608,151.026,149.074,147.670,146.463,146.002,146.926,147.720,148.572,149.384,150.103,151.232,152.331,153.384,154.403,155.013,155.719,156.660,157.568,158.407,159.192,159.856,160.453,160.972,161.426,161.800
SALH_1,57.714,57.007,57.286,57.242,57.387,57.609,57.477,56.510,55.780,55.255,54.803,54.631,54.977,55.274,55.592,55.896,56.165,56.588,56.999,57.393,57.774,58.003,58.267,58.619,58.959,59.272,59.566,59.814,60.038,60.232,60.402,60.542
SALL1,39.204,38.723,38.912,38.883,38.981,39.132,39.042,38.386,37.890,37.533,37.226,37.109,37.344,37.546,37.762,37.969,38.151,38.438,38.718,38.985,39.244,39.399,39.579,39.818,40.049,40.262,40.461,40.630,40.782,40.914,41.029,41.124
SALT_1,41.865,41.352,41.554,41.522,41.628,41.788,41.693,40.992,40.462,40.081,39.753,39.628,39.879,40.094,40.326,40.546,40.741,41.048,41.346,41.632,41.908,42.074,42.265,42.521,42.767,42.995,43.208,43.388,43.550,43.691,43.814,43.916
SANX,10.154,10.030,10.079,10.071,10.097,10.136,10.113,9.943,9.814,9.722,9.642,9.612,9.673,9.725,9.781,9.835,9.882,9.956,10.029,10.098,10.165,10.205,10.252,10.314,10.373,10.429,10.480,10.524,10.563,10.597,10.627,10.652
SASA,12.858,12.701,12.763,12.753,12.786,12.835,12.806,12.590,12.428,12.311,12.210,12.171,12.249,12.315,12.386,12.453,12.513,12.607,12.699,12.787,12.872,12.923,12.981,13.060,13.136,13.206,13.271,13.326,13.376,13.419,13.457,13.488
SBAR,81.349,80.353,80.745,80.683,80.888,81.200,81.014,79.652,78.623,77.883,77.246,77.003,77.490,77.909,78.358,78.786,79.166,79.761,80.341,80.896,81.433,81.755,82.127,82.624,83.103,83.545,83.959,84.309,84.625,84.898,85.137,85.335
SEAB1,123.834,122.317,122.915,122.820,123.133,123.607,123.325,121.251,119.684,118.557,117.588,117.218,117.960,118.597,119.281,119.933,120.510,121.417,122.299,123.144,123.962,124.453,125.019,125.775,126.504,127.177,127.807,128.340,128.820,129.237,129.601,129.902
SELL_1,67.164,66.341,66.665,66.614,66.784,67.041,66.888,65.763,64.913,64.302,63.776,63.576,63.978,64.324,64.695,65.048,65.361,65.853,66.331,66.790,67.234,67.500,67.807,68.217,68.612,68.977,69.319,69.608,69.868,70.094,70.292,70.455
SFEG_P,1.387,1.370,1.376,1.375,1.379,1.384,1.381,1.358,1.340,1.327,1.317,1.312,1.321,1.328,1.336,1.343,1.349,1.360,1.369,1.379,1.388,1.393,1.400,1.408,1.416,1.424,1.431,1.437,1.442,1.447,1.451,1.455
SFIL_P,0.635,0.627,0.630,0.630,0.631,0.634,0.632,0.621,0.613,0.608,0.603,0.601,0.605,0.608,0.611,0.615,0.618,0.622,0.627,0.631,0.635,0.638,0.641,0.645,0.648,0.652,0.655,0.658,0.660,0.662,0.664,0.666
SHEC_3,13.099,12.939,13.002,12.992,13.025,13.075,13.045,12.826,12.660,12.541,12.439,12.399,12.478,12.545,12.618,12.687,12.748,12.844,12.937,13.026,13.113,13.165,13.225,13.305,13.382,13.453,13.520,13.576,13.627,13.671,13.709,13.741
SHIN_P,0.412,0.407,0.409,0.409,0.410,0.411,0.410,0.403,0.398,0.394,0.391,0.390,0.392,0.394,0.397,0.399,0.401,0.404,0.407,0.410,0.412,0.414,0.416,0.418,0.421,0.423,0.425,0.427,0.428,0.430,0.431,0.432
SHRU,16.342,16.141,16.220,16.208,16.249,16.312,16.274,16.001,15.794,15.645,15.517,15.468,15.566,15.651,15.741,15.827,15.903,16.023,16.139,16.251,16.358,16.423,16.498,16.598,16.694,16.783,16.866,16.936,17.000,17.055,17.103,17.142
SHRW_1,45.593,45.034,45.254,45.219,45.334,45.509,45.405,44.642,44.065,43.650,43.293,43.157,43.430,43.665,43.917,44.156,44.369,44.703,45.028,45.339,45.640,45.820,46.029,46.307,46.576,46.824,47.056,47.252,47.429,47.582,47.716,47.827
SIGH,29.135,28.778,28.918,28.896,28.969,29.081,29.015,28.527,28.158,27.893,27.665,27.578,27.752,27.902,28.063,28.217,28.352,28.566,28.773,28.972,29.165,29.280,29.413,29.591,29.763,29.921,30.069,30.195,30.308,30.406,30.491,30.562
SJOW_1,109.791,108.446,108.976,108.892,109.169,109.590,109.339,107.501,106.112,105.113,104.253,103.925,104.583,105.148,105.754,106.332,106.844,107.648,108.430,109.180,109.905,110.339,110.841,111.512,112.158,112.755,113.314,113.786,114.212,114.581,114.904,115.170
SKLGB1,247.180,244.152,245.344,245.156,245.779,246.726,246.162,242.023,238.896,236.647,234.712,233.973,235.454,236.726,238.092,239.393,240.545,242.355,244.115,245.803,247.435,248.414,249.545,251.053,252.509,253.852,255.111,256.174,257.132,257.963,258.691,259.291
SLOY_P,0.791,0.782,0.785,0.785,0.787,0.790,0.788,0.775,0.765,0.757,0.751,0.749,0.754,0.758,0.762,0.766,0.770,0.776,0.781,0.787,0.792,0.795,0.799,0.804,0.808,0.813,0.817,0.820,0.823,0.826,0.828,0.830
SMAN_1,121.780,120.288,120.875,120.782,121.090,121.556,121.278,119.239,117.698,116.590,115.637,115.273,116.003,116.629,117.302,117.943,118.511,119.402,120.270,121.101,121.905,122.388,122.945,123.688,124.405,125.067,125.687,126.211,126.683,127.092,127.451,127.746
